0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/nav_back.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/foo_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/foot_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/sticky_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:05 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:12 +0900] "GET /mytest04/member/addMember.do HTTP/1.1" 500 2157
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "POST /mytest04/member/login.do HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/css/smartphone.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/css/tablet.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/body_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/nav_back.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/foot_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/foo_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/sticky_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:23 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "POST /mytest04/member/login.do HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/css/smartphone.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/css/tablet.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/body_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/nav_back.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/foot_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/foo_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/sticky_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:29:27 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:30:37 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:30:37 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:32:53 +0900] "GET /mytest04/member/addMember.do HTTP/1.1" 500 2157
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:25 +0900] "GET /mytest04/member/addMember.do HTTP/1.1" 500 2157
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/member/memberForm.do HTTP/1.1" 200 21627
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/css/smartphone.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/css/tablet.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/body_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/nav_back.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/foo_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/foot_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/sticky_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:33:47 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/member/memberForm.do HTTP/1.1" 200 21656
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/css/smartphone.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/css/tablet.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/body_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/nav_back.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/nanum.woff HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/foo_back.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/sticky_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/foot_line.gif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Mar/2023:09:37:15 +0900] "GET /mytest04/resources/imgs/nanum.ttf HTTP/1.1" 404 721
